"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
"287",0.666666666666667,0.714285714285714,0.0909090909090909,0.533333333333333,"2017-02-17",0.327044025157233,0.00239841704475046,0.299401197604791,1,0.325333333333333,0.285714285714286,0.227670753064799,0.25609756097561,0.374666666666667,0,0,0.505652620760534
"288",0.833333333333333,0.285714285714286,0.0909090909090909,0.466666666666667,"2014-02-15",0.369811320754717,0.00354765854536006,0.349301397205589,0.712765957446808,0.266666666666667,0.476190476190476,0.38353765323993,0.25609756097561,0.4,0.00531914893617021,0,0.33710174717369
"289",1,0.285714285714286,0.0909090909090909,0.5,"2014-02-16",0.30188679245283,0.00290808066675994,0.303393213572856,0.734042553191489,0.490666666666667,0.642857142857143,0.544658493870403,0.25609756097561,0.36,0.167553191489362,1,0.28365878725591
"290",0,0.428571428571429,0.0909090909090909,0.733333333333333,"2015-02-23",0.29685534591195,0.00262826534487238,0.622754491017966,0.574468085106383,0.189333333333333,0.264285714285714,0.194395796847636,0.280487804878049,0.306666666666667,0.0664893617021277,1,0.396711202466598
"291",0.833333333333333,0.714285714285714,0.0909090909090909,0.333333333333333,"2017-02-11",0.329559748427673,0.00313792896688186,0.560878243512976,0.829787234042553,0.218666666666667,0.264285714285714,0.155866900175131,0.280487804878049,0.24,0.00265957446808511,0,0.331963001027749
"292",1,0.428571428571429,0.0909090909090909,0.7,"2015-02-22",0.379874213836478,0.00406731557172266,0.650698602794413,0.212765957446809,0.157333333333333,0.357142857142857,0.245183887915937,0.280487804878049,0.468,0.218085106382979,1,0.340184994861254
"293",1,0.714285714285714,0.0909090909090909,0.366666666666667,"2017-02-12",0.374842767295598,0.00387744088901325,0.534930139720559,0.776595744680851,0.357333333333333,0.333333333333333,0.2784588441331,0.280487804878049,0.333333333333333,0.0797872340425532,0,0.257965056526208
"299",0.5,1,0.0909090909090909,0.2,"2019-02-07",0.418867924528302,0.00445705834149461,0.608782435129742,0.414893617021277,0.266666666666667,0.333333333333333,0.21015761821366,0.304878048780488,0.468,0.0877659574468085,0,0.411099691675231
"300",0,0.142857142857143,0.0909090909090909,0.8,"2013-02-25",0.39874213836478,0.00370755301501009,0.532934131736529,0.819148936170213,0.309333333333333,0.240476190476191,0.176882661996497,0.304878048780488,0.477333333333333,0.199468085106383,0,0.3103802672148
"301",0.5,0.142857142857143,0.0909090909090909,0.433333333333333,"2013-02-14",0.387421383647799,0.0035976255671257,0.429141716566867,0.829787234042553,0.189333333333333,0.211904761904762,0.122591943957968,0.304878048780488,0.4,0.0292553191489362,0,0.455292908530319
"302",0.833333333333333,0.857142857142857,0.0909090909090909,0.0666666666666667,"2018-02-03",0.176100628930818,0.00152899086602842,0.748502994011977,1,0.392,0.378571428571429,0.245183887915937,0.304878048780488,0.198666666666667,0.0212765957446809,0,0.298047276464543
"303",1,0.857142857142857,0.0909090909090909,0.566666666666667,"2018-02-18",0.422641509433962,0.00414726280654768,0.638722554890221,0.819148936170213,0.282666666666667,0.333333333333333,0.2784588441331,0.329268292682927,0.468,0.146276595744681,0,0.291880781089414
"304",0,0.285714285714286,0.0909090909090909,0.0666666666666667,"2014-02-03",0.386163522012579,0.00402734195431016,0.582834331337327,0.5,0.194666666666667,0.19047619047619,0.0718038528896673,0.329268292682927,0.453333333333333,0.0159574468085106,1,0.793422404933196
"305",0.833333333333333,1,0.0909090909090909,0.266666666666667,"2019-02-09",0.323270440251572,0.00169887874003158,0.712574850299403,1,0.389333333333333,0.378571428571429,0.332749562171629,0.329268292682927,0.36,0,0,0.361767728674203
"306",0.166666666666667,0.571428571428571,0.0909090909090909,0.733333333333333,"2016-02-23",0.386163522012579,0.00329782343653189,0.782435129740521,1,0.216,0.211904761904762,0.155866900175131,0.329268292682927,0.412,0.0106382978723404,0,0.447070914696814
"307",0.5,0.714285714285714,0.0909090909090909,0.0333333333333333,"2017-02-02",0.40125786163522,0.00308796194511622,0.538922155688624,1,0.216,0.30952380952381,0.227670753064799,0.329268292682927,0.426666666666667,0,0,0.409044193216855
"308",1,0.285714285714286,0.0909090909090909,0.0333333333333333,"2014-02-02",0.421383647798742,0.00438710451102273,0.548902195608783,0.521276595744681,0.184,0.19047619047619,0.10507880910683,0.329268292682927,0.438666666666667,0.0265957446808511,1,0.23535457348407
"309",0.833333333333333,0.571428571428571,0.0909090909090909,0.166666666666667,"2016-02-06",0.333333333333333,0.00299802130593808,0.740518962075848,0.98936170212766,0.274666666666667,0.5,0.367775831873905,0.329268292682927,0.4,0.279255319148936,0,0.375128468653649
"310",0.333333333333333,0.714285714285714,0.0909090909090909,0,"2017-02-01",0.413836477987421,0.00379749365418824,0.451097804391219,0.968085106382979,0.232,0.333333333333333,0.227670753064799,0.329268292682927,0.318666666666667,0,0,0.396711202466598
"311",0.166666666666667,0.142857142857143,0.0909090909090909,0.366666666666667,"2013-02-12",0.447798742138365,0.00432714408490396,0.341317365269462,0.627659574468085,0.269333333333333,0.264285714285714,0.227670753064799,0.329268292682927,0.506666666666667,0.0957446808510638,1,0.318602261048304
"312",0.666666666666667,1,0.0909090909090909,0.233333333333333,"2019-02-08",0.437735849056604,0.00460695940679152,0.467065868263473,0.25531914893617,0.213333333333333,0.211904761904762,0.155866900175131,0.329268292682927,0.506666666666667,0.00531914893617021,1,0.486125385405961
"313",0.166666666666667,0.142857142857143,0.0909090909090909,0.833333333333333,"2013-02-26",0.367295597484277,0.0033377970539444,0.722554890219563,1,0.0853333333333333,0.0976190476190476,0.0332749562171629,0.329268292682927,0.386666666666667,0.00531914893617021,0,0.358684480986639
"314",1,0.714285714285714,0.0909090909090909,0.6,"2017-02-19",0.528301886792453,0.00435712429796334,0.327345309381238,0.946808510638298,0.322666666666667,0.240476190476191,0.176882661996497,0.475609756097561,0.573333333333333,0,0,0.25693730729702
"315",0.666666666666667,0.571428571428571,0.0909090909090909,0.833333333333333,"2016-02-26",0.432704402515723,0.00305798173205684,0.255489021956087,0.946808510638298,0.506666666666667,0.545238095238095,0.401050788091068,0.475609756097561,0.494666666666667,0.0106382978723404,0,0.295991778006166
"316",0,0.714285714285714,0.0909090909090909,0.633333333333333,"2017-02-20",0.454088050314465,0.00361761237583195,0.554890219560878,1,0.264,0.285714285714286,0.194395796847636,0.5,0.506666666666667,0,0,0.246659815005139
"318",0,0.857142857142857,0.0909090909090909,0.133333333333333,"2018-02-05",0.461635220125786,0.00447704515020087,0.385229540918163,0.478723404255319,0.328,0.30952380952381,0.2784588441331,0.352439024390244,0.468,0.340425531914894,1,0.532374100719424
"319",1,0.142857142857143,0.0909090909090909,0.766666666666667,"2013-02-24",0.462893081761006,0.00473687366338217,0.313373253493015,0.393617021276596,0.408,0.407142857142857,0.422066549912434,0.352439024390244,0.532,0.284574468085106,0,0.244604316546763
"320",0.333333333333333,0.142857142857143,0.0909090909090909,0.866666666666667,"2013-02-27",0.481761006289308,0.00476685387644155,0.512974051896209,0.563829787234043,0.432,0.545238095238095,0.455341506129597,0.352439024390244,0.546666666666667,0.0638297872340425,1,0.372045220966084
"322",0.333333333333333,0.142857142857143,0.0909090909090909,0.633333333333333,"2013-02-20",0.413836477987421,0.00355765194971319,0.309381237524951,0.840425531914894,0.402666666666667,0.476190476190476,0.38353765323993,0.352439024390244,0.438666666666667,0.172872340425532,0,0.330935251798561
"324",0.333333333333333,1,0.0909090909090909,0.4,"2019-02-13",0.444025157232704,0.00436711770231647,0.287425149700599,0.404255319148936,0.429333333333333,0.476190476190476,0.350262697022767,0.352439024390244,0.348,0.0797872340425532,1,0.463514902363823
"325",0,0.285714285714286,0.0909090909090909,0.766666666666667,"2014-02-24",0.39874213836478,0.00324785641476625,0.385229540918163,0.968085106382979,0.226666666666667,0.264285714285714,0.260945709281961,0.352439024390244,0.438666666666667,0.023936170212766,0,0.391572456320658
"326",0.166666666666667,0.714285714285714,0.0909090909090909,0.2,"2017-02-07",0.406289308176101,0.00388743429336638,0.560878243512976,0.829787234042553,0.197333333333333,0.357142857142857,0.2784588441331,0.352439024390244,0.36,0,0,0.450154162384378
"328",0,1,0.0909090909090909,0.8,"2019-02-25",0.413836477987421,0.00318789598864749,0.203592814371259,0.829787234042553,0.6,0.573809523809524,0.506129597197898,0.352439024390244,0.468,0.167553191489362,0,0.526207605344296
"331",1,1,0.0909090909090909,0.766666666666667,"2019-02-24",0.436477987421384,0.00445705834149461,0.59680638722555,0.542553191489362,0.328,0.5,0.350262697022767,0.352439024390244,0.426666666666667,0.00265957446808511,1,0.218910585817061
"335",0.5,1,0.0909090909090909,0.433333333333333,"2019-02-14",0.373584905660377,0.00261827194051926,0.463073852295411,1,0.376,0.357142857142857,0.332749562171629,0.352439024390244,0.453333333333333,0.00797872340425532,0,0.489208633093525
"336",0.5,0.857142857142857,0.0909090909090909,0.7,"2018-02-22",0.469182389937107,0.0045270121719665,0.888223552894213,0.819148936170213,0.32,0.264285714285714,0.155866900175131,0.376829268292683,0.494666666666667,0.00797872340425532,1,0.372045220966084
"337",1,0.857142857142857,0.0909090909090909,0.8,"2018-02-25",0.461635220125786,0.00481682089820718,0.64870259481038,0.617021276595745,0.28,0.378571428571429,0.299474605954466,0.376829268292683,0.546666666666667,0.0558510638297872,1,0.2672147995889
"340",0.833333333333333,0.571428571428571,0.0909090909090909,0.633333333333333,"2016-02-20",0.465408805031447,0.00430715727619771,0.58682634730539,0.872340425531915,0.285333333333333,0.211904761904762,0.122591943957968,0.376829268292683,0.453333333333333,0.00797872340425532,0,0.377183967112025
"341",0.5,0.285714285714286,0.0909090909090909,0.4,"2014-02-13",0.392452830188679,0.00386744748466012,0.664670658682635,0.606382978723404,0.309333333333333,0.430952380952381,0.401050788091068,0.376829268292683,0.266666666666667,0,1,0.266187050359712
"342",0.5,0.857142857142857,0.0909090909090909,0.233333333333333,"2018-02-08",0.362264150943396,0.0034876981192413,0.634730538922156,0.829787234042553,0.338666666666667,0.357142857142857,0.350262697022767,0.376829268292683,0.318666666666667,0.164893617021277,0,0.439876670092497
"343",0.833333333333333,1,0.0909090909090909,0.5,"2019-02-16",0.444025157232704,0.00390742110207263,0.361277445109782,0.776595744680851,0.234666666666667,0.30952380952381,0.21015761821366,0.376829268292683,0.426666666666667,0.0132978723404255,0,0.356628982528263
"345",0.666666666666667,1,0.0909090909090909,0.466666666666667,"2019-02-15",0.427672955974843,0.0042671836587852,0.518962075848304,0.808510638297872,0.330666666666667,0.430952380952381,0.316987740805604,0.376829268292683,0.426666666666667,0,0,0.439876670092497
"346",0.833333333333333,0.857142857142857,0.0909090909090909,0.766666666666667,"2018-02-24",0.459119496855346,0.00481682089820718,0.628742514970061,0.468085106382979,0.256,0.333333333333333,0.227670753064799,0.376829268292683,0.494666666666667,0.023936170212766,1,0.361767728674203
"349",0.333333333333333,0.857142857142857,0.0909090909090909,0.2,"2018-02-07",0.384905660377358,0.00392740791077889,0.826347305389225,0.829787234042553,0.205333333333333,0.285714285714286,0.332749562171629,0.376829268292683,0.292,0,1,0.477903391572456
"350",1,0.571428571428571,0.0909090909090909,0.9,"2016-02-28",0.465408805031447,0.00383746727160074,0.487025948103793,1,0.394666666666667,0.333333333333333,0.227670753064799,0.376829268292683,0.36,0,0,0.329907502569373
"351",0,1,0.0909090909090909,0.566666666666667,"2019-02-18",0.339622641509434,0.00369755961065697,0.48502994011976,0.606382978723404,0.165333333333333,0.240476190476191,0.194395796847636,0.236585365853659,0.348,0.0452127659574468,0,0.224049331963001
"352",0.333333333333333,0.285714285714286,0.0909090909090909,0.133333333333333,"2014-02-05",0.333333333333333,0.00357763875841944,0.59680638722555,0.606382978723404,0.197333333333333,0.378571428571429,0.299474605954466,0.236585365853659,0.348,0.0265957446808511,0,0.287769784172662
"353",0.833333333333333,0.142857142857143,0.0909090909090909,0.266666666666667,"2013-02-09",0.294339622641509,0.00324785641476625,0.167664670658682,0.0638297872340425,0.893333333333333,1,0.873905429071804,0.236585365853659,0.333333333333333,0.436170212765957,1,0.220966084275437
"354",0.166666666666667,0.428571428571429,0.0909090909090909,0.3,"2015-02-10",0.384905660377358,0.00395738812383827,0.497005988023953,0.723404255319149,0.514666666666667,0.476190476190476,0.350262697022767,0.242682926829268,0.494666666666667,0.0186170212765957,0,0.393627954779034
"355",0.5,0.571428571428571,0.0909090909090909,0.333333333333333,"2016-02-11",0.323270440251572,0.00279815321887554,0.333333333333335,0.946808510638298,0.250666666666667,0.333333333333333,0.299474605954466,0.242682926829268,0.333333333333333,0.00265957446808511,0,0.446043165467626
"357",0.666666666666667,0.142857142857143,0.0909090909090909,0.233333333333333,"2013-02-08",0.358490566037736,0.00351767833230068,0.738522954091818,0.712765957446808,0.386666666666667,0.711904761904762,0.649737302977233,0.242682926829268,0.374666666666667,0,0,0.52929085303186
"358",0,0.428571428571429,0.0909090909090909,0.266666666666667,"2015-02-09",0.393710691823899,0.00409729578478204,0.500998003992017,0.606382978723404,0.349333333333333,0.30952380952381,0.245183887915937,0.242682926829268,0.438666666666667,0.0106382978723404,0,0.36896197327852
"361",0.5,0.428571428571429,0.0909090909090909,0.133333333333333,"2015-02-05",0.355974842767296,0.00355765194971319,0.471057884231538,0.702127659574468,0.296,0.521428571428571,0.455341506129597,0.267073170731707,0.228,0,1,0.391572456320658
"362",0.666666666666667,0.142857142857143,0.0909090909090909,0,"2013-02-01",0.343396226415094,0.00221853576639418,0.359281437125749,1,0.437333333333333,0.476190476190476,0.422066549912434,0.267073170731707,0.426666666666667,0.0611702127659575,0,0.396711202466598
"363",0.666666666666667,0.571428571428571,0.0909090909090909,0.6,"2016-02-19",0.363522012578616,0.00283812683628805,0.84431137724551,1,0.237333333333333,0.264285714285714,0.176882661996497,0.267073170731707,0.453333333333333,0,0,0.353545734840699
"364",0.666666666666667,0.142857142857143,0.0909090909090909,0.7,"2013-02-22",0.372327044025157,0.00320788279735375,0.664670658682635,0.978723404255319,0.330666666666667,0.333333333333333,0.260945709281961,0.267073170731707,0.438666666666667,0,1,0.352517985611511
"365",0.666666666666667,0.428571428571429,0.0909090909090909,0.166666666666667,"2015-02-06",0.138364779874214,0.00116922830931585,0.588822355289422,0.978723404255319,0.373333333333333,0.452380952380952,0.422066549912434,0.267073170731707,0.172,0.00265957446808511,0,0.476875642343268
"366",1,0.714285714285714,0.0909090909090909,0.833333333333333,"2017-02-26",0.467924528301887,0.00378750024983511,0.387225548902196,0.712765957446808,0.333333333333333,0.378571428571429,0.2784588441331,0.486585365853659,0.532,0,1,0.281603288797533
"368",0.666666666666667,1,0.0909090909090909,0,"2019-02-01",0.148427672955975,0.000499670217656347,0.774451097804392,0.978723404255319,0.242666666666667,0.264285714285714,0.176882661996497,0.0475609756097561,0.134666666666667,0,0,0.47584789311408
"369",0.166666666666667,0.428571428571429,0.0909090909090909,0.533333333333333,"2015-02-17",0.2,0.00184877980532848,0.516966067864272,0.627659574468085,0.157333333333333,0.211904761904762,0.140105078809107,0.132926829268293,0.254666666666667,0,0,0.44398766700925
"371",0.5,1,0.0909090909090909,0.9,"2019-02-28",0.254088050314465,0.00252833130134111,0.618762475049901,0.723404255319149,0.165333333333333,0.264285714285714,0.140105078809107,0.157317073170732,0.254666666666667,0.0106382978723404,0,0.525179856115108
"372",0.333333333333333,0.285714285714286,0.0909090909090909,0.833333333333333,"2014-02-26",0.251572327044025,0.0019287270401535,0.465069860279441,0.882978723404255,0.165333333333333,0.240476190476191,0.122591943957968,0.157317073170732,0.306666666666667,0,0,0.331963001027749
"373",0,0.142857142857143,0.0909090909090909,0.1,"2013-02-04",0.291823899371069,0.00235844342733796,0.385229540918163,0.872340425531915,0.365333333333333,0.30952380952381,0.245183887915937,0.157317073170732,0.381333333333333,0,0,0.375128468653649
"374",0.333333333333333,0.428571428571429,0.0909090909090909,0.8,"2015-02-25",0.30314465408805,0.00284812024064118,0.407185628742515,0.776595744680851,0.282666666666667,0.30952380952381,0.227670753064799,0.192682926829268,0.333333333333333,0.00531914893617021,0,0.452209660842754
"375",0.833333333333333,0.285714285714286,0.0909090909090909,0.7,"2014-02-22",0.447798742138365,0.00431715068055084,0.520958083832337,0.691489361702128,0.245333333333333,0.357142857142857,0.260945709281961,0.412195121951219,0.477333333333333,0.117021276595745,1,0.410071942446043
"376",0.333333333333333,0.142857142857143,0.0909090909090909,0.166666666666667,"2013-02-06",0.364779874213836,0.00370755301501009,0.516966067864272,0.893617021276596,0.114666666666667,0.142857142857143,0.0542907180385289,0.258536585365854,0.453333333333333,0.00531914893617021,0,0.388489208633094
"377",0.5,0.571428571428571,0.0909090909090909,0.8,"2016-02-25",0.568553459119497,0.00537645154198229,0.127744510978044,0.382978723404255,0.509333333333333,0.545238095238095,0.422066549912434,0.478048780487805,0.626666666666667,0.0478723404255319,1,0.488180883864337
"378",0.166666666666667,0.285714285714286,0.0909090909090909,0.8,"2014-02-25",0.266666666666667,0.00153898427038155,0.50299401197605,1,0.365333333333333,0.333333333333333,0.299474605954466,0.29390243902439,0.318666666666667,0.0106382978723404,0,0.334018499486125
"379",0.166666666666667,1,0.0909090909090909,0.833333333333333,"2019-02-26",0.294339622641509,0.00134910958767214,0.604790419161677,1,0.490666666666667,0.452380952380952,0.490367775831874,0.29390243902439,0.374666666666667,0,0,0.495375128468654
"380",0.166666666666667,0.571428571428571,0.0909090909090909,0.266666666666667,"2016-02-09",0.343396226415094,0.00344772450182879,0.291417165668664,0.797872340425532,0.258666666666667,0.333333333333333,0.245183887915937,0.29390243902439,0.438666666666667,0.0159574468085106,0,0.393627954779034
"381",0.833333333333333,0.571428571428571,0.0909090909090909,0.866666666666667,"2016-02-27",0.313207547169811,0.00180880618791598,0.546906187624751,1,0.261333333333333,0.333333333333333,0.227670753064799,0.29390243902439,0.36,0,0,0.205549845837616
"382",0.166666666666667,0.285714285714286,0.0909090909090909,0.566666666666667,"2014-02-18",0.281761006289308,0.00251833789698799,0.690618762475052,0.893617021276596,0.290666666666667,0.452380952380952,0.316987740805604,0.29390243902439,0.146666666666667,0,0,0.339157245632066
"383",0.666666666666667,0.857142857142857,0.0909090909090909,0.266666666666667,"2018-02-09",0.283018867924528,0.00239841704475046,0.870259481037924,1,0.117333333333333,0.0976190476190476,0.0875656742556918,0.29390243902439,0.292,0.0212765957446809,0,0.405960945529291
"384",0,0.714285714285714,0.0909090909090909,0.166666666666667,"2017-02-06",0.39874213836478,0.00276817300581616,0.512974051896209,1,0.336,0.285714285714286,0.245183887915937,0.318292682926829,0.438666666666667,0.00531914893617021,0,0.39054470709147
"385",0.833333333333333,0.142857142857143,0.0909090909090909,0.5,"2013-02-16",0.420125786163522,0.00424719685007895,0.465069860279441,0.914893617021276,0.181333333333333,0.240476190476191,0.122591943957968,0.318292682926829,0.48,0,1,0.268242548818088
"387",0.666666666666667,0.714285714285714,0.0909090909090909,0.0666666666666667,"2017-02-03",0.315723270440252,0.00206863470109728,0.622754491017966,1,0.192,0.166666666666667,0.0875656742556918,0.318292682926829,0.374666666666667,0,0,0.432682425488181
"388",0,0.571428571428571,0.0909090909090909,0.233333333333333,"2016-02-08",0.384905660377358,0.00380748705854136,0.399201596806388,0.340425531914894,0.64,0.740476190476191,0.628721541155867,0.318292682926829,0.453333333333333,0.0398936170212766,1,0.321685508735868
"390",0.666666666666667,0.857142857142857,0.0909090909090909,0.0333333333333333,"2018-02-02",0.357232704402516,0.0037475266324226,0.441117764471059,0.617021276595745,0.269333333333333,0.357142857142857,0.245183887915937,0.318292682926829,0.333333333333333,0.0186170212765957,0,0.440904419321686
"391",0.5,0.571428571428571,0.0909090909090909,0.566666666666667,"2016-02-18",0.379874213836478,0.00297803449723183,0.684630738522954,1,0.285333333333333,0.264285714285714,0.194395796847636,0.318292682926829,0.453333333333333,0,0,0.415210688591984
"392",0.5,0.857142857142857,0.0909090909090909,0,"2018-02-01",0.408805031446541,0.00413726940219455,0.562874251497008,0.936170212765957,0.269333333333333,0.264285714285714,0.194395796847636,0.318292682926829,0.292,0,0,0.41726618705036
"393",0.5,0.714285714285714,0.0909090909090909,0.5,"2017-02-16",0.381132075471698,0.00354765854536006,0.0898203592814373,0.914893617021276,0.336,0.30952380952381,0.299474605954466,0.318292682926829,0.318666666666667,0.167553191489362,1,0.476875642343268
"395",0.333333333333333,0.714285714285714,0.0909090909090909,0.466666666666667,"2017-02-15",0.387421383647799,0.00393740131513201,0.275449101796407,0.734042553191489,0.184,0.285714285714286,0.194395796847636,0.318292682926829,0.318666666666667,0,0,0.426515930113052
"396",1,0.714285714285714,0.0909090909090909,0.133333333333333,"2017-02-05",0.381132075471698,0.00303799492335059,0.592814371257487,0.946808510638298,0.258666666666667,0.240476190476191,0.140105078809107,0.318292682926829,0.348,0,0,0.247687564234327
"397",0,0.714285714285714,0.0909090909090909,0.4,"2017-02-13",0.378616352201258,0.00369755961065697,0.151696606786428,0.627659574468085,0.477333333333333,0.573809523809524,0.506129597197898,0.324390243902439,0.412,0.0345744680851064,1,0.466598150051387
"398",0.333333333333333,0.285714285714286,0.0909090909090909,0.6,"2014-02-19",0.367295597484277,0.00360761897147882,0.530938123752496,0.882978723404255,0.28,0.333333333333333,0.299474605954466,0.324390243902439,0.36,0.0292553191489362,0,0.37410071942446
"400",0.833333333333333,0.714285714285714,0.0909090909090909,0.1,"2017-02-04",0.284276729559748,0.00174884576179721,0.646706586826348,1,0.328,0.30952380952381,0.194395796847636,0.184146341463415,0.348,0,0,0.362795477903392
"401",0.166666666666667,0.714285714285714,0.0909090909090909,0.433333333333333,"2017-02-14",0.305660377358491,0.00257829832310675,0.417165668662675,1,0.354666666666667,0.5,0.455341506129597,0.184146341463415,0.381333333333333,0,0,0.513874614594039
"402",0.166666666666667,0.428571428571429,0.0909090909090909,0.766666666666667,"2015-02-24",0.106918238993711,0.000689544900365759,0.700598802395209,1,0.269333333333333,0.30952380952381,0.21015761821366,0.184146341463415,0.134666666666667,0,0,0.402877697841727
"403",0.333333333333333,1,0.0909090909090909,0.866666666666667,"2019-02-27",0.19874213836478,0.000589610856834489,0.770459081836327,1,0.242666666666667,0.30952380952381,0.316987740805604,0.184146341463415,0.254666666666667,0,0,0.350462487153135
"405",0.5,0.428571428571429,0.0909090909090909,0.833333333333333,"2015-02-26",0.279245283018868,0.00262826534487238,0.516966067864272,0.734042553191489,0.272,0.430952380952381,0.299474605954466,0.184146341463415,0.36,0,1,0.360739979445015
"406",0.5,0.142857142857143,0.0909090909090909,0.2,"2013-02-07",0.29685534591195,0.00200867427497851,0.792415169660681,1,0.224,0.166666666666667,0.0875656742556918,0.208536585365854,0.36,0,0,0.34737923946557
"407",0.833333333333333,0.142857142857143,0.0909090909090909,0.0333333333333333,"2013-02-02",0.274213836477987,0.00170887214438471,0.636726546906188,1,0.285333333333333,0.285714285714286,0.21015761821366,0.208536585365854,0.318666666666667,0,0,0.355601233299075
"408",0.166666666666667,1,0.0909090909090909,0.366666666666667,"2019-02-12",0.29685534591195,0.00264825215357864,0.788423153692616,0.808510638297872,0.250666666666667,0.264285714285714,0.176882661996497,0.208536585365854,0.348,0,1,0.512846865364851
"410",0.666666666666667,0.428571428571429,0.0909090909090909,0.4,"2015-02-13",0.20125786163522,0.00176883257050347,0.437125748502994,0.797872340425532,0.384,0.407142857142857,0.332749562171629,0.208536585365854,0.213333333333333,0.0106382978723404,0,0.584789311408016
"412",0.5,0.714285714285714,0.0909090909090909,0.266666666666667,"2017-02-09",0.406289308176101,0.00399736174125077,0.231536926147705,0.680851063829787,0.426666666666667,0.785714285714286,0.683012259194396,0.403658536585366,0.348,0.00265957446808511,1,0.327852004110997
"414",0.333333333333333,0.571428571428571,0.0909090909090909,0.766666666666667,"2016-02-24",0.516981132075472,0.00503667579397598,0.618762475049901,0.574468085106383,0.290666666666667,0.240476190476191,0.155866900175131,0.434146341463415,0.573333333333333,0.00797872340425532,0,0.485097636176773
"415",0,0.714285714285714,0.181818181818182,0.4,"2017-03-13",0.20251572327044,0.00130913597025963,0.794411177644711,1,0.242666666666667,0.211904761904762,0.194395796847636,0.109756097560976,0.228,0,0,0.620760534429599
"416",0.5,1,0.181818181818182,0.2,"2019-03-07",0.205031446540881,0.000829452561309536,0.676646706586827,1,0.285333333333333,0.285714285714286,0.176882661996497,0.121951219512195,0.228,0,0,0.378211716341213
"417",0.333333333333333,1,0.181818181818182,0.166666666666667,"2019-03-06",0.246540880503145,0.00126916235284712,0.512974051896209,1,0.312,0.264285714285714,0.227670753064799,0.146341463414634,0.318666666666667,0,0,0.412127440904419
"419",0.5,0.285714285714286,0.181818181818182,0.866666666666667,"2014-03-27",0.284276729559748,0.00152899086602842,0.664670658682635,1,0.437333333333333,0.407142857142857,0.367775831873905,0.195121951219512,0.333333333333333,0,0,0.359712230215827
"420",0.333333333333333,0.285714285714286,0.181818181818182,0.833333333333333,"2014-03-26",0.314465408805031,0.00288809385805368,0.24750499001996,0.436170212765957,0.698666666666667,0.883333333333333,1,0.195121951219512,0.381333333333333,0,1,0.385405960945529
"421",0,0.714285714285714,0.181818181818182,0.166666666666667,"2017-03-06",0.290566037735849,0.00178881937920972,0.850299401197604,1,0.216,0.211904761904762,0.0542907180385289,0.219512195121951,0.186666666666667,0,0,0.441932168550874
"422",0,0.428571428571429,0.181818181818182,0.0333333333333333,"2015-03-02",0.347169811320755,0.00338776407571003,0.540918163672656,0.659574468085106,0.242666666666667,0.30952380952381,0.245183887915937,0.219512195121951,0.429333333333333,0.0957446808510638,0,0.474820143884892
"423",0.166666666666667,0.428571428571429,0.181818181818182,0.0666666666666667,"2015-03-03",0.266666666666667,0.00169887874003158,0.740518962075848,1,0.24,0.211904761904762,0.122591943957968,0.219512195121951,0.333333333333333,0.0319148936170213,0,0.455292908530319
"424",0,0.285714285714286,0.181818181818182,0.766666666666667,"2014-03-24",0.271698113207547,0.00146903043990966,0.57684630738523,1,0.309333333333333,0.407142857142857,0.299474605954466,0.219512195121951,0.318666666666667,0,0,0.36896197327852
"425",0.5,0.714285714285714,0.181818181818182,0.5,"2017-03-16",0.285534591194969,0.00177882597485659,0.379241516966069,0.978723404255319,0.461333333333333,0.430952380952381,0.332749562171629,0.219512195121951,0.333333333333333,0,0,0.669064748201439
"426",0.333333333333333,0.285714285714286,0.181818181818182,0.133333333333333,"2014-03-05",0.29811320754717,0.00249835108828173,0.704590818363274,0.946808510638298,0.141333333333333,0.333333333333333,0.21015761821366,0.219512195121951,0.36,0,0,0.311408016443988
"427",0.5,0.571428571428571,0.181818181818182,0.0666666666666667,"2016-03-03",0.30314465408805,0.00184877980532848,0.602794411177647,1,0.277333333333333,0.285714285714286,0.260945709281961,0.219512195121951,0.36,0.0372340425531915,0,0.44912641315519
"429",1,0.857142857142857,0.181818181818182,0.8,"2018-03-25",0.377358490566038,0.00394739471948514,0.702594810379244,0.925531914893617,0.394666666666667,0.452380952380952,0.38353765323993,0.341463414634146,0.374666666666667,0,0,0.311408016443988
"430",0,0.857142857142857,0.181818181818182,0.366666666666667,"2018-03-12",0.388679245283019,0.00373753322806947,0.540918163672656,1,0.192,0.30952380952381,0.227670753064799,0.341463414634146,0.386666666666667,0,0,0.504624871531346
"431",0,0.571428571428571,0.181818181818182,0.433333333333333,"2016-03-14",0.477987421383648,0.00404732876301641,0.674650698602795,0.946808510638298,0.28,0.30952380952381,0.260945709281961,0.341463414634146,0.573333333333333,0,0,0.464542651593011
"432",0.5,0.857142857142857,0.181818181818182,0.233333333333333,"2018-03-08",0.425157232704403,0.00429716387184458,0.201596806387226,0.808510638297872,0.373333333333333,0.476190476190476,0.437828371278459,0.341463414634146,0.48,0.210106382978723,0,0.457348406988695
